file,srepNumber,SpokesNumber,Spoke,xPos,yPos,zPos,radii,Ux,Uy,Uz
229758,29,29,down,-106.40741729736328,-83.52367401123047,73.24457550048828,3.839881022466951,0.9639706799097437,0.1625837897964148,0.21053987643622699
229758,29,30,down,-105.3231201171875,-84.67517852783203,71.63197326660156,3.587699961581317,0.9522777954079928,-0.17860181393696367,-0.24752452894878715
229758,29,31,down,-107.27796936035156,-81.58116149902344,72.67855834960938,3.455498709114205,0.8363680103185034,0.2979628463712916,0.460115956578541
229758,29,32,down,-106.47518157958984,-82.3219223022461,71.4891586303711,3.476879750071586,0.94449892318893,0.20701483880343594,0.25508163518791205
229758,29,33,down,-105.68190002441406,-83.14552307128906,70.17974853515625,3.186554638033214,0.9959414384806544,-0.02280090293535604,-0.08706761707097
229758,29,34,down,-107.16990661621094,-80.94743347167969,71.32450103759766,3.1078875204214396,0.8382797649146311,0.31888971672488525,0.44226280004290813
229758,29,35,down,-106.7474365234375,-81.28113555908203,70.49259948730469,3.0394614958096824,0.9070298583485114,0.26743749381943094,0.32522918528917644
229758,29,36,down,-106.33556365966797,-81.63510131835938,69.61900329589844,2.838764115532225,0.9666853068154662,0.18481205787034125,0.17709890133148126
229758,29,37,down,-107.14004516601562,-80.72293090820312,70.83683776855469,2.9443135177267075,0.8389132458648947,0.33377864112744876,0.42990276184218734
229758,29,38,down,-107.12226104736328,-80.55718994140625,70.479248046875,2.8028619180544267,0.8397546967400397,0.34469621952358837,0.419519445972639
229758,29,39,down,-107.10836029052734,-80.38533782958984,70.11457824707031,2.6339506996953443,0.8412879900357645,0.3564855010796531,0.40638972100875287
229758,29,40,down,-107.55778503417969,-80.3033447265625,71.462158203125,2.909873101258393,0.7523407392072369,0.39960204089214546,0.5237381225803031
229758,29,41,down,-107.9496841430664,-79.6333999633789,71.59386444091797,2.6169049079284266,0.6201379290028055,0.5137624989454768,0.5928549938133357
229758,29,42,down,-108.05533599853516,-80.57827758789062,73.22776794433594,3.2476067897361056,0.6874685620981259,0.40276661760098226,0.6042896887031908
229758,29,43,down,-108.86451721191406,-79.52021789550781,73.75247192382812,2.8313857014630632,0.4120736038884096,0.5598442632456972,0.7188669876196154
229758,29,44,down,-108.54222106933594,-81.40489959716797,75.46395111083984,3.5490831734414074,0.6551735522572391,0.37268975151050565,0.6571529240151552
229758,29,45,down,-109.63346862792969,-80.1839828491211,76.26660919189453,2.946542616974953,0.24609061678681593,0.589406290272154,0.7694411175113415
229758,29,46,down,-109.05660247802734,-82.67991638183594,77.91151428222656,3.7922441298412366,0.6265484047567056,0.3553147724317048,0.6936775252151632
229758,29,47,down,-110.38996887207031,-81.43998718261719,78.85075378417969,3.129618391216478,0.1432804559362619,0.5468964698072077,0.8248484480552236
